
@	@	PROPN	
vai	ir	AUX	
promover	promover	VERB	
discussões	discussão	NOUN	
,	,	PUNCT	
esta	este	DET	
semana	semana	NOUN	
,	,	PUNCT	
sobre	sobre	ADP	
o	o	DET	
ensino	ensino	NOUN	
superior	superior	ADJ	
e	e	CCONJ	
os	o	DET	
direitos	direito	NOUN	
humanos	humano	ADJ	
no	em o	ADP	
conflito	conflito	NOUN	
entre	entre	ADP	
Ucrânia	Ucrânia	PROPN	LOC
e	e	CCONJ	
Rússia	Rússia	PROPN	LOC
.	.	PUNCT	

O	o	DET	
primeiro	primeiro	ADJ	
dos	de o	ADP	
dois	dois	NUM	
debates	debate	NOUN	
realiza-se	realizar se	VERB	
esta	este	DET	
tarde	tarde	NOUN	
,	,	PUNCT	
na	em o	ADP	
Biblioteca Pública de Braga	Biblioteca Pública de Braga	PROPN	LOC
,	,	PUNCT	
com	com	ADP	
a	o	DET	
participação	participação	NOUN	
da	de o	ADP	
ucraniana	ucraniana	NOUN	
Myroslava Antonovych	Myroslava Antonovych	PROPN	LOC
,	,	PUNCT	
diretora	diretora	NOUN	
do	de o	ADP	
Centro de Estudos em Genocídio	Centro de Estudos em Genocídio	PROPN	ORG
e	e	CCONJ	
Direitos	Direitos	PROPN	
Humanos	Humanos	PROPN	
da	de o	ADP	
Universidade Nacional de Kiev-Mohyla	Universidade Nacional de Kiev-Mohyla	PROPN	LOC
.	.	PUNCT	

	
	SPACE	

De	de	ADP	
acordo	acordo	NOUN	
com	com	ADP	
uma	um	DET	
nota	nota	NOUN	
enviada	enviar	VERB	
pela	por o	ADP	
UMinho	UMinho	NOUN	LOC
,	,	PUNCT	
a	o	DET	
oradora	oradora	NOUN	
“	“	PUNCT	
vai	ir	AUX	
analisar	analisar	VERB	
o	o	DET	
papel	papel	NOUN	
das	de o	ADP	
instituições	instituição	NOUN	
académicas	académico	ADJ	
na	em o	ADP	
preparação	preparação	NOUN	
de	de	ADP	
cidadãos	cidadão	NOUN	
mais	mais	ADV	
conscientes	consciente	ADJ	
do	de o	ADP	
valor	valor	NOUN	
social	social	ADJ	
dos	de o	ADP	
direitos	direito	NOUN	
humanos	humano	ADJ	
,	,	PUNCT	
entre	entre	ADP	
outros	outro	DET	
aspetos	aspeto	NOUN	
”	”	PUNCT	
.	.	PUNCT	

Manuel João Costa	Manuel João Costa	PROPN	PER
,	,	PUNCT	
pró-reitor	pró-reitor	NOUN	
para	para	ADP	
os	o	DET	
Assuntos Estudantis e Inovação Pedagógica da Universidade do Minho	Assuntos Estudantis e Inovação Pedagógica de o Universidade de o Minho	PROPN	ORG
,	,	PUNCT	
ficará	ficar	VERB	
encarregue	encarregue	ADJ	
da	de o	ADP	
moderação	moderação	NOUN	
.	.	PUNCT	

	
	SPACE	

Amanhã	amanhã	ADV	LOC
,	,	PUNCT	
quarta-feira	quarta-feira	NOUN	
,	,	PUNCT	
a	o	DET	
responsável	responsável	NOUN	
ucraniana	ucraniano	ADJ	
vai	ir	AUX	
trazer	trazer	VERB	
à	a o	ADP	
Escola de Direito da Universidade do Minho	Escola de Direito de o Universidade de o Minho	PROPN	ORG
(	(	PUNCT	
EDUM	EDUM	PROPN	MISC
)	)	PUNCT	
,	,	PUNCT	
no	em o	ADP	
campus	campus	NOUN	
de	de	ADP	
Gualtar	Gualtar	PROPN	LOC
,	,	PUNCT	
uma	um	DET	
apresentação	apresentação	NOUN	
sobre	sobre	ADP	
o	o	DET	
rapto	rapto	NOUN	
e	e	CCONJ	
a	o	DET	
transferência	transferência	NOUN	
de	de	ADP	
crianças	criança	NOUN	
do	de o	ADP	
país	país	NOUN	
invadido	invadir	VERB	
pela	por o	ADP	
Rússia	Rússia	PROPN	LOC
.	.	PUNCT	

A	o	DET	
sessão	sessão	NOUN	
terá	ter	VERB	
início	início	NOUN	
às	a o	ADP	
15h00	15h00	NOUN	
,	,	PUNCT	
com	com	ADP	
a	o	DET	
moderação	moderação	NOUN	
de	de	ADP	
Patrícia Jerónimo	Patrícia Jerónimo	PROPN	PER
e	e	CCONJ	
os	o	DET	
comentários	comentário	NOUN	
de	de	ADP	
Assunção do Vale Pereira	Assunção de o Vale Pereira	PROPN	MISC
,	,	PUNCT	
ambas	ambos	DET	
professoras	professora	NOUN	
da	de o	ADP	
EDUM	EDUM	PROPN	MISC
.	.	PUNCT	

	
	SPACE	

Os	o	DET	
debates	debate	NOUN	
vão	ir	AUX	
ser	ser	AUX	
realizados	realizar	VERB	
no	em o	ADP	
âmbito	âmbito	NOUN	
da	de o	ADP	
rede	rede	NOUN	
Arqus	Arqus	PROPN	LOC
,	,	PUNCT	
uma	um	DET	
aliança	aliança	NOUN	
multilateral	multilateral	ADJ	
e	e	CCONJ	
internacional	internacional	ADJ	
de	de	ADP	
várias	várias	DET	
instituições	instituição	NOUN	
de	de	ADP	
ensino	ensino	NOUN	
superior	superior	ADJ	
que	que	PRON	
partilham	partilhar	VERB	
a	o	DET	
mesma	mesmo	ADJ	
visão	visão	NOUN	
educativa	educativo	ADJ	
e	e	CCONJ	
objetivos	objetivo	NOUN	
académicos	académico	ADJ	
e	e	CCONJ	
culturais	cultural	ADJ	
.	.	PUNCT	

Destaca-se	Destaca-se	VERB	
que	que	SCONJ	
,	,	PUNCT	
em	em	ADP	
setembro	setembro	NOUN	
,	,	PUNCT	
uma	um	NUM	
dezena	dezena	NUM	
de	de	ADP	
estudantes	estudante	NOUN	
universitários	universitário	ADJ	
da	de o	ADP	
Ucrânia	Ucrânia	PROPN	LOC
estiveram	estar	AUX	
uma	um	NUM	
semana	semana	NOUN	
na	em o	ADP	
UMinho	UMinho	NOUN	MISC
a	a	SCONJ	
conhecer	conhecer	VERB	
vários	vários	DET	
projetos	projeto	NOUN	
e	e	CCONJ	
valências	valência	NOUN	
da	de o	ADP	
academia	academia	NOUN	
.	.	PUNCT	

	
	SPACE	

@	@	PROPN	
ComUM	ComUM	PROPN	ORG
/	/	PUNCT	
artigo_179.md	artigo_179.md	NOUN	

	
	SPACE	

#	#	CCONJ	
UMinho	UMinho	NOUN	LOC

destaca	destacar	VERB	
o	o	DET	
Dia Internacional da Erradicação da Pobreza
	Dia Internacional de o Erradicação de o Pobreza	PROPN	ORG

#	#	CCONJ	
#	#	PROPN	

As	o	DET	
ações	ação	NOUN	
contaram	contar	VERB	
com	com	ADP	
o	o	DET	
apoio	apoio	NOUN	
do	de o	ADP	
laboratório	laboratório	NOUN	
colaborativo	colaborativo	ADJ	
ProChild	ProChild	PROPN	ORG
,	,	PUNCT	
da	de o	ADP	
Escola de Economia e Gestão	Escola de Economia e Gestão	PROPN	ORG
e	e	CCONJ	
do	de o	ADP	
movimento	movimento	NOUN	
SolidáriUM	SolidáriUM	PROPN	MISC
.	.	PUNCT	


	
	SPACE	

17Out2023	17Out2023	NUM	
|	|	PROPN	
Sofia de Paulo	Sofia de Paulo	PROPN	PER

	
	SPACE	

O	o	DET	
Dia Internacional	Dia Internacional	PROPN	ORG
para	para	ADP	
a	a	DET	
Erradicação	Erradicação	PROPN	
da	de o	ADP	
Pobreza	Pobreza	PROPN	
é	ser	AUX	
comemorado	comemorar	VERB	
no	em o	ADP	
dia	dia	NOUN	
17	17	NUM	
de	de	ADP	
outubro	outubro	NOUN	
.	.	PUNCT	

A	o	DET	
Universidade do Minho	Universidade de o Minho	PROPN	LOC
,	,	PUNCT	
em	em	ADP	
parceria	parceria	NOUN	
com	com	ADP	
Núcleo de Alunos de Economia da UMinho	Núcleo de Alunos de Economia de o UMinho	PROPN	ORG
(	(	PUNCT	
NAECUM	NAECUM	PROPN	ORG
)	)	PUNCT	
,	,	PUNCT	
evidenciou	evidenciar	VERB	
o	o	DET	
dia	dia	NOUN	
com	com	ADP	
uma	um	DET	
aula	aula	NOUN	
aberta	abrir	VERB	
,	,	PUNCT	
tendo	ter	AUX	
o	o	DET	
tema	tema	NOUN	
“	“	PUNCT	
Economia da Pobreza e Pobreza	Economia de o Pobreza e Pobreza	PROPN	MISC
em	em	ADP	
Portugal	Portugal	PROPN	
”	”	PUNCT	
.	.	PUNCT	

	
	SPACE	

Com	com	ADP	
entrada	entrada	NOUN	
gratuita	gratuito	ADJ	
,	,	PUNCT	
a	o	DET	
aula	aula	NOUN	
decorreu	decorrer	VERB	
pela	por o	ADP	
manhã	manhã	NOUN	
no	em o	ADP	
auditório	auditório	NOUN	
DST	DST	PROPN	
da	de o	ADP	
Escola de Economia e Gestão	Escola de Economia e Gestão	PROPN	ORG
(	(	PUNCT	
EEG	EEG	PROPN	
)	)	PUNCT	
em	em	ADP	
Braga	Braga	PROPN	LOC
.	.	PUNCT	

A	o	DET	
data	data	NOUN	
foi	ser	AUX	
assinalada	assinalar	VERB	
também	também	ADV	
com	com	ADP	
uma	um	DET	
recolha	recolha	NOUN	
alimentar	alimentar	ADJ	
e	e	CCONJ	
outras	outro	DET	
ações	ação	NOUN	
de	de	ADP	
comoção	comoção	NOUN	
no	em o	ADP	
Campus de Gualtar	campus de Gualtar	PROPN	LOC
.	.	PUNCT	

	
	SPACE	

A	o	DET	
sessão	sessão	NOUN	
contou	contar	VERB	
com	com	ADP	
a	o	DET	
presença	presença	NOUN	
de	de	ADP	
Gabriel Bastos	Gabriel Bastos	PROPN	PER
,	,	PUNCT	
secretário	secretário	NOUN	
de	de	ADP	
Estado da Segurança Social	estado de o Segurança Social	NOUN	LOC
e	e	CCONJ	
de	de	ADP	
Maria José Afonso	Maria José Afonso	PROPN	PER
,	,	PUNCT	
representante	representante	NOUN	
da	de o	ADP	
Rede Europeia Anti-Pobreza Portugal	Rede Europeia Anti-Pobreza Portugal	PROPN	ORG
.	.	PUNCT	

Eva Ferreira	Eva Ferreira	PROPN	PER
,	,	PUNCT	
da	de o	ADP	
Cáritas	Cáritas	PROPN	ORG
e	e	CCONJ	
David Rodrigues	David Rodrigues	PROPN	PER
,	,	PUNCT	
da	de o	ADP	
Cruz Vermelha	Cruz Vermelha	PROPN	ORG
também	também	ADV	
participaram	participar	VERB	
da	de o	ADP	
sessão	sessão	NOUN	
para	para	SCONJ	
ressaltar	ressaltar	VERB	
a	o	DET	
importância	importância	NOUN	
da	de o	ADP	
ocasião	ocasião	NOUN	
e	e	CCONJ	
da	de o	ADP	
luta	luta	NOUN	
para	para	ADP	
a	o	DET	
erradicação	erradicação	NOUN	
do	de o	ADP	
problema	problema	NOUN	
como	como	ADP	
uma	um	DET	
questão	questão	NOUN	
pública	público	ADJ	
,	,	PUNCT	
social	social	ADJ	
e	e	CCONJ	
estrutural	estrutural	NOUN	
.	.	PUNCT	

A	o	DET	
recolha	recolha	NOUN	
de	de	ADP	
alimentos	alimento	NOUN	
como	como	ADP	
azeite	azeite	NOUN	
,	,	PUNCT	
arroz	arroz	NOUN	
,	,	PUNCT	
óleo	óleo	NOUN	
,	,	PUNCT	
enlatados	enlatar	VERB	
e	e	CCONJ	
outros	outro	DET	
alimentos	alimento	NOUN	
não	não	ADV	
perecíveis	perecível	ADJ	
foi	ser	AUX	
promovida	promovir	VERB	
pela	por o	ADP	
organização	organização	NOUN	
“	“	PUNCT	
Virar a Página	Virar o Página	VERB	MISC
”	”	PUNCT	
,	,	PUNCT	
numa	em um	ADP	
ação	ação	NOUN	
solidária	solidário	ADJ	
para	para	SCONJ	
sensibilizar	sensibilizar	VERB	
o	o	DET	
público	público	NOUN	
acerca	acerca	ADV	
do	de o	DET	
tema	tema	NOUN	
.	.	PUNCT	

	
	SPACE	

@	@	PROPN	
ComUM	ComUM	PROPN	ORG
/	/	PUNCT	
artigo_18.md	artigo_18.md	PROPN	

	
	SPACE	

#	#	CCONJ	
AAUMinho	AAUMinho	PROPN	LOC
realça	realçar	VERB	
a	o	DET	
aproximação	aproximação	NOUN	
da	de o	ADP	
academia	academia	NOUN	
na	em o	ADP	
tomada	tomada	NOUN	
de	de	ADP	
posse	posse	NOUN	

	
	SPACE	

#	#	CCONJ	

#	#	PROPN	

Esta	Esta	DET	
sexta-feira	sexta-feira	NOUN	
,	,	PUNCT	
Margarida Isaías	Margarida Isaías	PROPN	PER
tomou	tomar	VERB	
posse	posse	NOUN	
da	de o	ADP	
Associação Académica da Universidade do Minho	Associação Académica de o Universidade de o Minho	PROPN	ORG
enquanto	enquanto	ADP	
presidente	presidente	NOUN	
pelo	por o	ADP	
segundo	segundo	ADJ	
mandato	mandato	NOUN	
consecutivo	consecutivo	ADJ	
.	.	PUNCT	

	
	SPACE	

20Jan2024	20Jan2024	PROPN	
|	|	ADP	
Ana Beatriz Ferreira	Ana Beatriz Ferreira	PROPN	PER

	
	SPACE	

Os	o	DET	
órgãos	órgão	NOUN	
sociais	social	ADJ	
da	de o	ADP	
Associação Académica da Universidade do Minho	Associação académica de o Universidade de o Minho	PROPN	ORG
(	(	PUNCT	
AAUMinho	AAUMinho	PROPN	LOC
)	)	PUNCT	
eleitos	eleitos	VERB	
em	em	ADP	
dezembro	dezembro	NOUN	
tomaram	tomar	VERB	
posse	posse	NOUN	
,	,	PUNCT	
esta	este	DET	
sexta-feira	sexta-feira	NOUN	
,	,	PUNCT	
dia	dia	NOUN	
19	19	NUM	
de	de	ADP	
dezembro	dezembro	NOUN	
.	.	PUNCT	

A	o	DET	
cerimónia	cerimónia	NOUN	
decorreu	decorrer	VERB	
no	em o	ADP	
Salão Medieval	Salão Medieval	PROPN	LOC
da	de o	ADP	
reitoria	reitoria	PROPN	
da	de o	ADP	
Universidade do Minho	Universidade de o Minho	PROPN	LOC
.	.	PUNCT	

Margarida Isaías	Margarida Isaías	PROPN	PER
,	,	PUNCT	
presidente	presidente	NOUN	
da	de o	ADP	
associação	associação	NOUN	
pelo	por o	ADP	
segundo	segundo	ADJ	
mandato	mandato	NOUN	
,	,	PUNCT	
realçou	realçar	VERB	
a	o	DET	
importância	importância	NOUN	
de	de	SCONJ	
“	“	PUNCT	
aproximar	aproximar	VERB	
a	o	DET	
academia	academia	NOUN	
ao	a o	ADP	
país	país	NOUN	
,	,	PUNCT	
às	a o	ADP	
cidades	cidade	NOUN	
,	,	PUNCT	
à	a o	ADP	
universidade	universidade	NOUN	
,	,	PUNCT	
entre	entre	ADP	
si	si	PRON	
e	e	CCONJ	
da	de o	ADP	
AAUMinho	AAUMinho	PROPN	MISC
aos	a o	ADP	
estudantes	estudante	NOUN	
”	”	PUNCT	
.	.	PUNCT	

	
	SPACE	

A	o	DET	
representante	representante	NOUN	
incluiu	incluir	VERB	
no	em o	ADP	
seu	seu	DET	
discurso	discurso	NOUN	
algumas	algum	PRON	
das	de o	ADP	
preocupações	preocupação	NOUN	
que	que	PRON	
têm	ter	AUX	
vindo	vir	VERB	
a	a	SCONJ	
assolar	assolar	VERB	
a	o	DET	
comunidade	comunidade	NOUN	
académica	académico	ADJ	
.	.	PUNCT	

“	“	PUNCT	
A	o	DET	
participação	participação	NOUN	
estudantil	estudantil	ADJ	
na	em o	ADP	
Universidade	Universidade	NOUN	LOC
e	e	CCONJ	
o	o	DET	
desaparecimento	desaparecimento	NOUN	
do	de o	ADP	
conceito	conceito	NOUN	
dos	de o	ADP	
estudantes	estudante	NOUN	
no	em o	ADP	
centro	centro	NOUN	
da	de o	ADP	
Universidade Minho	Universidade Minho	PROPN	LOC
”	”	PUNCT	
são	ser	AUX	
alguns	algum	PRON	
dos	de o	ADP	
aspetos	aspeto	NOUN	
a	a	SCONJ	
melhorar	melhorar	VERB	
.	.	PUNCT	

Margarida Isaías	Margarida Isaías	PROPN	PER
salienta	salientar	VERB	
,	,	PUNCT	
porém	porém	CCONJ	
,	,	PUNCT	
que	que	SCONJ	
o	o	DET	
trabalho	trabalho	NOUN	
de	de	ADP	
aproximação	aproximação	NOUN	
tem	ter	VERB	
de	de	SCONJ	
ser	ser	AUX	
um	um	DET	
trabalho	trabalho	NOUN	
conjunto	conjunto	ADJ	
:	:	PUNCT	

“	“	PUNCT	
a	o	DET	
redução	redução	NOUN	
da	de o	ADP	
representatividade	representatividade	NOUN	
nos	em o	ADP	
órgãos	órgão	NOUN	
de	de	ADP	
gestão	gestão	NOUN	
,	,	PUNCT	
o	o	DET	
desinvestimento	desinvestimento	NOUN	
e	e	CCONJ	
a	o	DET	
falta	falta	NOUN	
de	de	ADP	
apoios	apoio	NOUN	
aos	a o	ADP	
serviços	serviço	NOUN	
de	de	ADP	
ação	ação	NOUN	
social	social	ADJ	
e	e	CCONJ	
aos	a o	ADP	
estudantes	estudante	NOUN	
afastam	afastar	VERB	
a	o	DET	
Universidade da Academia	Universidade de o Academia	PROPN	ORG
e	e	CCONJ	
afastam	afastar	VERB	
a	o	DET	
Academia da Universidade	Academia de o Universidade	PROPN	ORG
”	”	PUNCT	
.	.	PUNCT	

	
	SPACE	

Tem	ter	AUX	
vindo	vir	VERB	
a	a	SCONJ	
ser	ser	AUX	
debatida	debatir	VERB	
a	o	DET	
saída	saída	NOUN	
da	de o	ADP	
AAUMinho do ENDA	AAUMinho de o ENDA	NOUN	LOC
(	(	PUNCT	
Encontro Nacional de Direções Associativas	Encontro Nacional de Direções Associativas	PROPN	LOC
)	)	PUNCT	
e	e	CCONJ	
a	o	DET	
presidente	presidente	NOUN	
relembra	relembrar	VERB	
a	o	DET	
necessidade	necessidade	NOUN	
de	de	SCONJ	
“	“	PUNCT	
aproximar	aproximar	VERB	
as	o	DET	
academias	academia	NOUN	
”	”	PUNCT	
.	.	PUNCT	

Margarida Isaías	Margarida Isaías	PROPN	PER
chama	chamar	VERB	
a	o	DET	
atenção	atenção	NOUN	
para	para	ADP	
as	o	DET	
desigualdades	desigualdade	NOUN	
e	e	CCONJ	
situações	situação	NOUN	
em	em	ADP	
que	que	PRON	
“	“	PUNCT	
um	um	DET	
estudante	estudante	NOUN	
valha	valha	VERB	
mais	mais	ADV	
do	de o	ADP	
que	que	PRON	
outro	outro	DET	
”	”	PUNCT	
.	.	PUNCT	

A	o	DET	
democracia	democracia	NOUN	
é	ser	AUX	
algo	algo	PRON	
preocupa	preocupar	VERB	
a	a	ADP	
AAUMinho	AAUMinho	PROPN	LOC
e	e	CCONJ	
num	em um	ADP	
ano	ano	NOUN	
em	em	ADP	
que	que	PRON	
se	se	PRON	
celebram	celebrar	VERB	
50	50	NUM	
anos	ano	NOUN	
do	de o	ADP	
25	25	PROPN	
de	de	ADP	
abril	abril	NOUN	
e	e	CCONJ	
há	haver	VERB	
legislativas	legislativo	NOUN	
,	,	PUNCT	
a	o	DET	
representante	representante	NOUN	
alerta	alertar	VERB	
para	para	ADP	
a	o	DET	
falta	falta	NOUN	
de	de	ADP	
“	“	PUNCT	
participação	participação	NOUN	
dos	de o	ADP	
jovens	jovem	NOUN	
”	”	PUNCT	
.	.	PUNCT	

	
	SPACE	

De	de	ADP	
forma	forma	NOUN	
a	a	SCONJ	
haver	haver	VERB	
uma	um	DET	
maior	grande	ADJ	
confiança	confiança	NOUN	
política	político	ADJ	
,	,	PUNCT	
é	ser	AUX	
necessário	necessário	ADJ	
que	que	SCONJ	
“	“	PUNCT	
o	o	DET	
país	país	NOUN	
se	se	PRON	
aproxime	aproximar	VERB	
da	de o	ADP	
academia	academia	NOUN	
,	,	PUNCT	
dos	de o	ADP	
estudantes	estudante	NOUN	
,	,	PUNCT	
dos	de o	ADP	
jovens	jovem	NOUN	
”	”	PUNCT	
.	.	PUNCT	

Margarida Isaías	Margarida Isaías	PROPN	PER
lamenta	lamentar	VERB	
a	o	DET	
falta	falta	NOUN	
de	de	ADP	
jovens	jovem	NOUN	
no	em o	ADP	
Governo	Governo	PROPN	LOC
,	,	PUNCT	
no	em o	ADP	
Parlamento	parlamento	PROPN	LOC
,	,	PUNCT	
nos	em o	ADP	
órgãos	órgão	NOUN	
dos	de o	ADP	
partidos	partido	NOUN	
e	e	CCONJ	
a	o	DET	
ausência	ausência	NOUN	
de	de	ADP	
propostas	proposta	NOUN	
para	para	ADP	
o	o	DET	
Ensino Superior	Ensino Superior	PROPN	LOC
nos	em o	ADP	
manifestos	manifesto	NOUN	
dos	de o	ADP	
partidos	partido	NOUN	
.	.	PUNCT	

	
	SPACE	

Filomena Soares	Filomena Soares	PROPN	PER
,	,	PUNCT	
vice-reitora	vice-reitora	NOUN	
da	de o	ADP	
Universidade do Minho	Universidade de o Minho	PROPN	LOC
,	,	PUNCT	
esteve	estar	AUX	
presente	presente	ADJ	
na	em o	ADP	
cerimónia	cerimónia	NOUN	
e	e	CCONJ	
destacou	destacar	VERB	
“	“	PUNCT	
o	o	DET	
papel	papel	NOUN	
crucial	crucial	ADJ	
que	que	PRON	
a	o	DET	
AAUMinho	AAUMinho	PROPN	LOC
desempenha	desempenhar	VERB	
na	em o	ADP	
Universidade	Universidade	PROPN	LOC
”	”	PUNCT	
.	.	PUNCT	

Respondendo	responder	VERB	
em	em	ADP	
nome	nome	NOUN	
do	de o	ADP	
reitor	reitor	NOUN	
Rui Vieira de Castro	Rui Vieira de Castro	PROPN	PER
,	,	PUNCT	
que	que	PRON	
não	não	ADV	
pôde	poder	VERB	
estar	estar	AUX	
presente	presente	ADJ	
,	,	PUNCT	
elogiou	elogiar	VERB	
“	“	PUNCT	
a	o	DET	
responsabilidade	responsabilidade	NOUN	
social	social	ADJ	
assumida	assumer	VERB	
pela	por o	ADP	
associação	associação	NOUN	
”	”	PUNCT	
e	e	CCONJ	
garantiu	garantir	VERB	
um	um	DET	
“	“	PUNCT	
apoio	apoio	NOUN	
total	total	ADJ	
da	de o	ADP	
reitoria	reitoria	NOUN	
,	,	PUNCT	
numa	em um	ADP	
colaboração	colaboração	NOUN	
que	que	PRON	
deve	dever	VERB	
ser	ser	AUX	
aberta	abrir	VERB	
e	e	CCONJ	
construtiva	construtivo	ADJ	
”	”	PUNCT	
.	.	PUNCT	

	
	SPACE	

@	@	PROPN	
ComUM	ComUM	PROPN	ORG
/	/	PUNCT	
artigo_180.md	artigo_180.md	PROPN	

	
	SPACE	

#	#	CCONJ	
UMinho	UMinho	NOUN	LOC

destaca	destacar	VERB	
papel	papel	NOUN	
da	de o	ADP	
mulher	mulher	NOUN	
na	em o	ADP	
ciência	ciência	NOUN	

	
	SPACE	

#	#	CCONJ	
#	#	ADV	

No	em o	ADP	
departamento	departamento	NOUN	
de	de	ADP	
Química	Química	PROPN	LOC
da	de o	ADP	
Universidade do Minho	Universidade de o Minho	PROPN	LOC
é	ser	AUX	
predominante	predominante	ADJ	
o	o	DET	
número	número	NOUN	
de	de	ADP	
estudantes	estudante	NOUN	
e	e	CCONJ	
investigadoras	investigadora	NOUN	
mulheres	mulher	NOUN	
.	.	PUNCT	

	
	SPACE	

17Fev2023	17Fev2023	NOUN	
|	|	PROPN	

Inês Machado	Inês Machado	PROPN	PER

	
	SPACE	

Assinalado	Assinalado	VERB	
a	a	ADP	
11	11	NUM	
de	de	ADP	
fevereiro	fevereiro	NOUN	
,	,	PUNCT	
o	o	DET	
Dia das Mulheres	Dia de o Mulheres	PROPN	MISC
e	e	CCONJ	
Raparigas na Ciência	Raparigas em o ciência	NOUN	MISC
,	,	PUNCT	
foi	ser	AUX	
comemorado	comemorar	VERB	
pelo	por o	ADP	
Departamento de Química	Departamento de Química	PROPN	ORG
da	de o	ADP	
Universidade do Minho	Universidade de o Minho	PROPN	LOC
a	a	ADP	
fim	fim	NOUN	
de	de	ADP	
destacar	destacar	VERB	
as	o	DET	
conquistas	conquista	NOUN	
das	de o	ADP	
mulheres	mulher	NOUN	
nesta	em este	ADP	
área	área	NOUN	
de	de	ADP	
estudo	estudo	NOUN	
.	.	PUNCT	

	
	SPACE	

Para	para	ADP	
a	o	DET	
celebração	celebração	NOUN	
,	,	PUNCT	
foi	ser	AUX	
realizado	realizar	VERB	
um	um	DET	
evento	evento	NOUN	
pelo	por o	ADP	
Departamento de Química	Departamento de Química	PROPN	ORG
da	de o	ADP	
Escola de Ciências da UMinho	Escola de Ciências de o UMinho	PROPN	ORG
juntamente	juntamente	ADV	
com	com	ADP	
a	o	DET	
iniciativa	iniciativa	NOUN	
Global Women’s Breakfast	Global Women’s Breakfast	PROPN	ORG
,	,	PUNCT	
da	de o	ADP	
União Internacional de Química Pura e Aplicada	União Internacional de Química Pura e Aplicada	PROPN	ORG
.	.	PUNCT	

O	o	DET	
evento	evento	NOUN	
contou	contar	VERB	
com	com	ADP	
a	o	DET	
participação	participação	NOUN	
dos	de o	ADP	
professores	professor	NOUN	
do	de o	ADP	
departamento	departamento	NOUN	
João Paulo André	João Paulo André	PROPN	PER
,	,	PUNCT	
Susana Costa	Susana Costa	PROPN	PER
e	e	CCONJ	
Fátima Bento	Fátima Bento	PROPN	PER
e	e	CCONJ	
serviu	servir	VERB	
para	para	ADP	
a	o	DET	
análise	análise	NOUN	
de	de	ADP	
projetos	projeto	NOUN	
em	em	ADP	
curso	curso	NOUN	
,	,	PUNCT	
de	de	ADP	
aspetos	aspeto	NOUN	
da	de o	ADP	
sustentabilidade	sustentabilidade	NOUN	
e	e	CCONJ	
do	de o	ADP	
papel	papel	NOUN	
das	de o	ADP	
mulheres	mulher	NOUN	
na	em o	ADP	
ciência	ciência	NOUN	
.	.	PUNCT	


	
	SPACE	

De	de	ADP	
acordo	acordo	NOUN	
com	com	ADP	
Dulce Geraldo	Dulce Geraldo	PROPN	PER
,	,	PUNCT	
professora	professora	NOUN	
moderadora	moderadora	ADJ	
da	de o	ADP	
tertúlia	tertúlia	NOUN	
“	“	PUNCT	
Química	Química	PROPN	
e	e	CCONJ	
Sustentabilidade	Sustentabilidade	PROPN	PER
”	”	PUNCT	
inserida	inserir	VERB	
no	em o	ADP	
evento	evento	NOUN	
,	,	PUNCT	
“	“	PUNCT	
o	o	DET	
papel	papel	NOUN	
da	de o	ADP	
mulher	mulher	NOUN	
é	ser	AUX	
cada	cada	PROPN	
vez	vez	ADP	
mais	mais	NOUN	
reconhecido	reconhecer	VERB	
,	,	PUNCT	
mas	mas	CCONJ	
no	em o	ADP	
passado	passado	NOUN	
muitos	muito	DET	
homens	homem	NOUN	
apoderaram-se	apoderaram-se	VERB	
de	de	ADP	
descobertas	descoberta	NOUN	
feitas	fazer	VERB	
por	por	ADP	
mulheres	mulher	NOUN	
”	”	PUNCT	
,	,	PUNCT	
sendo	ser	AUX	
por	por	ADP	
isso	isso	PRON	
necessário	necessário	ADJ	
“	“	PUNCT	
continuar	continuar	VERB	
a	a	SCONJ	
celebrar	celebrar	VERB	
o	o	DET	
Dia das Mulheres	Dia de o Mulheres	PROPN	MISC
e	e	CCONJ	
Raparigas na Ciência	Raparigas em o Ciência	PROPN	MISC
”	”	PUNCT	
.	.	PUNCT	

	
	SPACE	

No	em o	ADP	
mesmo	mesmo	ADJ	
segmento	segmento	NOUN	
,	,	PUNCT	
João Paulo André	João Paulo André	PROPN	PER
destaca	destacar	VERB	
o	o	DET	
facto	facto	NOUN	
de	de	SCONJ	
que	que	SCONJ	
,	,	PUNCT	
na	em o	ADP	
Organização para a Cooperação e Desenvolvimento Económico	Organização para a Cooperação e Desenvolvimento Económico	PROPN	ORG
(	(	PUNCT	
OCDE	OCDE	PROPN	ORG
)	)	PUNCT	
,	,	PUNCT	
a	o	DET	
mulher	mulher	NOUN	
portuguesa	português	ADJ	
está	estar	AUX	
maioritariamente	maioritariamente	ADV	
representada	representar	VERB	
nas	em o	ADP	
universidades	universidade	NOUN	
e	e	CCONJ	
profissões	profissão	NOUN	
ligadas	ligar	VERB	
à	a o	ADP	
Ciência e Engenharia	Ciência e Engenharia	PROPN	ORG
,	,	PUNCT	
no	em o	ADP	
entanto	entanto	NOUN	
“	“	PUNCT	
o	o	DET	
problema	problema	NOUN	
é	ser	VERB	
que	que	SCONJ	
elas	ele	PRON	
